Trend_x,Trend_y,Residuals_x,Residuals_y
2576.,176.0128041405,2576.,6.9471958595
2577.,176.3149199302,2577.,4.7150800698
2578.,176.6941767650,2578.,-11.9341767650
2579.,176.7270094453,2579.,-15.0170094453
2580.,176.3346655643,2580.,-14.8246655643
2581.,175.2733803710,2581.,-19.1333803710
2582.,174.0799841446,2582.,-15.3299841446
2583.,171.8462268681,2583.,-13.0962268681
2584.,169.1870828331,2584.,-10.4370828331
2585.,168.7855013704,2585.,-10.8655013704
2586.,169.4732168339,2586.,-11.5532168339
2587.,170.4788781173,2587.,-13.0788781173
2588.,171.367832567,2588.,-3.527832567
2589.,172.1994509502,2589.,-6.3594509502
2590.,173.3087952162,2590.,-7.4687952162
2591.,174.2679908945,2591.,-8.4279908945
2592.,175.3300348819,2592.,4.7999651181
2593.,176.7835117443,2593.,3.6964882557
2594.,177.9414838388,2594.,2.5385161612
2595.,179.0484423203,2595.,2.9815576797
2596.,179.9573134159,2596.,9.6226865841
2597.,180.9170977825,2597.,7.6829022175
2598.,181.5985779972,2598.,9.4114220028
2599.,182.3257885796,2599.,6.2742114204
2600.,183.6238827606,2600.,7.3861172394
2601.,185.0884246529,2601.,11.0515753471
2602.,186.8829398174,2602.,9.2570601826
2603.,188.5432247616,2603.,-5.2732247616
2604.,189.4073702689,2604.,-6.1373702689
2605.,189.8993467576,2605.,-6.6293467576
2606.,190.2624165893,2606.,5.1775834107
2607.,190.3248415593,2607.,-5.4448415593
2608.,190.2069507803,2608.,9.3330492197
2609.,190.1263652631,2609.,9.4136347369
2610.,190.1339803846,2610.,9.4060196154
2611.,189.8901633106,2611.,9.2898366894
2612.,189.3442637432,2612.,5.6457362568
2613.,188.1879886294,2613.,-11.2579886294
2614.,187.2271865727,2614.,-10.5171865727
2615.,186.2896751908,2615.,-9.3596751908
2616.,185.3146261523,2616.,4.1553738477
2617.,184.2867811275,2617.,5.1832188725
2618.,183.6715714965,2618.,-8.7415714965
2619.,182.9453049899,2619.,-8.0153049899
2620.,182.1106267413,2620.,-7.1806267413
2621.,181.2132743663,2621.,-0.7732743663
2622.,180.4616025278,2622.,-0.0216025278
2623.,179.5348093955,2623.,11.0051906045
2624.,178.3000530023,2624.,12.2399469977
2625.,177.0534410745,2625.,2.3465589255
2626.,176.4171867992,2626.,0.5328132008
2627.,175.9197041836,2627.,-13.5597041836
2628.,175.5416238193,2628.,-13.1816238193
2629.,174.2635468527,2629.,-4.7635468527
2630.,173.3516401277,2630.,1.4383598723
2631.,171.9883974722,2631.,2.8016025278
2632.,170.9315574532,2632.,3.8584425468
2633.,169.6864456726,2633.,8.9735543274
2634.,169.1531386894,2634.,3.2668613106
2635.,168.8220571247,2635.,-6.0220571247
2636.,168.6390310086,2636.,-5.8390310086
2637.,168.690616322,2637.,-3.200616322
2638.,168.9454610523,2638.,10.6945389477
2639.,168.6926598564,2639.,10.9473401436
2640.,168.3957290086,2640.,4.7342709914
2641.,168.0871913294,2641.,1.3428086706
2642.,168.1706962785,2642.,-2.7006962785
2643.,168.4654094090,2643.,-7.8954094090
2644.,168.3279464994,2644.,-7.7579464994
2645.,168.1494611429,2645.,-7.8594611429
2646.,168.0286319056,2646.,-7.7386319056
2647.,167.8500579855,2647.,-7.5600579855
2648.,167.3190006569,2648.,-3.4790006569
2649.,167.2206847267,2649.,10.0493152733
2650.,167.2895186754,2650.,9.9804813246
2651.,167.148686267,2651.,-7.798686267
2652.,167.0332136628,2652.,-7.6832136628
2653.,166.5055582233,2653.,-11.2455582233
2654.,165.9969020816,2654.,7.2430979184
2655.,165.7064266461,2655.,-5.1664266461
2656.,165.6483073229,2656.,10.3216926771
2657.,165.6807257242,2657.,15.4892742758
2658.,165.9490110761,2658.,15.2209889239
2659.,166.6439196811,2659.,9.1660803189
2660.,167.1808326349,2660.,6.7791673651
2661.,167.4002453057,2661.,6.5597546943
2662.,167.5582024508,2662.,2.9317975492
2663.,167.7243769961,2663.,-4.7743769961
2664.,168.3070853247,2664.,-5.3570853247
2665.,168.9328761693,2665.,-5.4728761693
2666.,169.382484088,2666.,-5.922484088
2667.,169.9522206618,2667.,-6.4922206618
2668.,170.2147704365,2668.,-12.2847704365
2669.,170.3941683843,2669.,-12.4641683843
2670.,170.5517246144,2670.,-12.6217246144
2671.,170.5808446397,2671.,-16.2108446397
2672.,170.4141398446,2672.,-9.1641398446
2673.,169.6642549095,2673.,5.6757450905
2674.,169.0288165077,2674.,6.3111834923
2675.,169.3728464971,2675.,5.9671535029
2676.,169.7866275567,2676.,6.2733724433
2677.,169.5934363179,2677.,6.7065636821
2678.,169.3965725158,2678.,8.3234274842
2679.,168.7552241274,2679.,8.9647758726
2680.,168.6132632676,2680.,10.1867367324
2681.,168.0162286801,2681.,10.7837713199
2682.,167.8309284468,2682.,10.9690715532
2683.,167.7891331627,2683.,5.5208668373
2684.,167.7459208589,2684.,-3.5559208589
2685.,167.4352775827,2685.,-3.7352775827
2686.,167.0086237514,2686.,-3.3086237514
2687.,166.3956619629,2687.,-2.6956619629
2688.,165.6166275567,2688.,-1.2666275567
2689.,164.8160021745,2689.,-0.4660021745
2690.,163.8976409432,2690.,0.4523590568
2691.,163.2615128315,2691.,1.5284871685
2692.,162.3975485288,2692.,-6.1175485288
2693.,161.8230528438,2693.,-0.8630528438
2694.,160.8556954857,2694.,-4.5756954857
2695.,159.8920777368,2695.,-6.6720777368
2696.,158.9296491427,2696.,-5.7096491427
2697.,158.0566400145,2697.,-1.9666400145
2698.,157.3383995107,2698.,16.8216004893
2699.,156.6607486013,2699.,17.4992513987
2700.,156.1198301207,2700.,-1.7298301207
2701.,155.7154945752,2701.,-4.4654945752
2702.,155.3164348003,2702.,-4.0664348003
2703.,155.0979462728,2703.,-8.5079462728
2704.,155.2880726630,2704.,-2.6880726630
2705.,155.7211839453,2705.,-5.2511839453
2706.,156.3093786949,2706.,-5.8393786949
2707.,156.9146152801,2707.,-7.4246152801
2708.,157.4214602822,2708.,-7.9314602822
2709.,157.9566651566,2709.,-7.9566651566
2710.,158.5497363474,2710.,-4.1997363474
2711.,159.2039427847,2711.,-1.9539427847
2712.,159.8410104419,2712.,5.5689895581
2713.,160.5643190106,2713.,9.8656809894
2714.,161.3910296949,2714.,4.0189703051
2715.,162.3536089153,2715.,8.0763910847
2716.,163.7695730368,2716.,-1.6895730368
2717.,165.2708668373,2717.,5.2991331627
2718.,166.4644410972,2718.,-5.0444410972
2719.,167.7288941992,2719.,1.4611058008
2720.,168.7862150898,2720.,0.4037849102
2721.,169.5763457836,2721.,-0.3863457836
2722.,170.2810373961,2722.,-8.8310373961
2723.,171.0747144896,2723.,-9.6247144896
2724.,172.5341298784,2724.,3.4658701216
2725.,173.9745856078,2725.,2.0254143922
2726.,174.5428526127,2726.,1.4571473873
2727.,174.9256898231,2727.,6.8743101769
2728.,175.7360479286,2728.,6.0639520714
2729.,176.1774869193,2729.,-1.4974869193
2730.,176.3225812589,2730.,-5.4825812589
2731.,176.1133674602,2731.,-5.2733674602
2732.,175.7629432150,2732.,-0.7529432150
2733.,175.2694851525,2733.,9.1805148475
2734.,174.6316582482,2734.,9.8183417518
2735.,173.8968898503,2735.,3.7431101497
2736.,173.2193682756,2736.,4.4206317244
2737.,172.5170588235,2737.,8.4329411765
2738.,172.1380004077,2738.,8.8119995923
2739.,171.7770232621,2739.,9.1729767379
2740.,171.1443713334,2740.,7.7956286666
2741.,170.5436120863,2741.,-6.0936120863
2742.,169.5751231058,2742.,-8.4051231058
2743.,168.7514294774,2743.,-7.5814294774
2744.,167.7334166119,2744.,-6.6134166119
2745.,166.7928725452,2745.,-5.6728725452
2746.,165.2868893973,2746.,-0.9968893973
2747.,163.7601175565,2747.,0.5298824435
2748.,161.8429436680,2748.,-0.7029436680
2749.,159.9700607035,2749.,-5.2400607035
2750.,158.0412632223,2750.,-3.3112632223
2751.,156.2470026501,2751.,6.6229973499
2752.,154.0050139301,2752.,8.8649860699
2753.,152.6696097307,2753.,-9.7696097307
2754.,151.5415613038,2754.,-8.6415613038
2755.,150.4985940791,2755.,1.6814059209
2756.,149.5564982219,2756.,7.4935017781
2757.,148.8161586899,2757.,8.2338413101
2758.,148.4642043987,2758.,7.4057956013
2759.,148.5155763437,2759.,6.8944236563
2760.,148.7018143106,2760.,4.9381856894
2761.,148.8081929375,2761.,1.6418070625
2762.,148.9302754309,2762.,-0.0702754309
2763.,149.2889252305,2763.,-8.3289252305
2764.,150.0601313733,2764.,-9.1001313733
2765.,150.9811370586,2765.,-10.0211370586
2766.,151.9371206596,2766.,-11.0371206596
2767.,152.5039042787,2767.,-11.6039042787
2768.,152.5674216857,2768.,-12.0474216857
2769.,152.7186319056,2769.,-19.2986319056
2770.,153.2283965662,2770.,-19.8083965662
2771.,153.7664008245,2771.,-3.6764008245
2772.,154.3532542073,2772.,-4.2632542073
2773.,154.5538503703,2773.,0.1561496297
2774.,154.9688414234,2774.,-3.1588414234
2775.,155.2853260549,2775.,14.5446739451
2776.,155.7440961290,2776.,14.365903871
2777.,156.5318716166,2777.,35.8281283834
2778.,157.3972962015,2778.,18.1127037985
2779.,157.3213896124,2779.,18.1886103876
2780.,157.300813835,2780.,14.1891861650
2781.,157.2711234683,2781.,11.2088765317
2782.,158.0045477814,2782.,6.8854522186
2783.,158.6940367845,2783.,-0.0540367845
2784.,159.5951067974,2784.,-1.6651067974
2785.,160.5611372851,2785.,-2.6311372851
2786.,161.5663874606,2786.,-3.6363874606
2787.,162.6984117421,2787.,-1.3784117421
2788.,163.7863131668,2788.,-2.4663131668
2789.,164.5883881855,2789.,-13.0183881855
2790.,165.3927389069,2790.,-15.5727389069
2791.,166.0905639992,2791.,-16.2705639992
2792.,166.3174624567,2792.,-15.9474624567
2793.,166.2974461483,2793.,-0.3574461483
2794.,165.8213436318,2794.,0.1186563682
2795.,165.1803075947,2795.,-9.5103075947
2796.,164.5968223516,2796.,-8.9268223516
2797.,164.5985576117,2797.,-5.7985576117
2798.,164.7024279146,2798.,11.1175720854
2799.,164.9620942717,2799.,5.0879057283
2800.,165.1804493873,2800.,4.8695506127
2801.,166.0079750391,2801.,1.2820249609
2802.,167.1236071032,2802.,-0.4036071032
2803.,169.0451169902,2803.,-1.7551169902
2804.,170.6333407325,2804.,11.2666592675
2805.,173.0012897234,2805.,8.8987102766
2806.,175.206958255,2806.,20.0730417450
2807.,177.0250177807,2807.,1.8249822193
2808.,178.4957194953,2808.,5.6042805047
2809.,179.7606136039,2809.,-0.5306136039
2810.,181.2653027249,2810.,-2.0353027249
2811.,182.6500842601,2811.,-4.3500842601
2812.,183.8263890462,2812.,-12.2663890462
2813.,185.0031749303,2813.,-14.1531749303
2814.,186.0865906363,2814.,-15.2365906363
2815.,186.8550825613,2815.,-19.1750825613
2816.,187.1426385649,2816.,-19.4626385649
2817.,187.5881422003,2817.,-6.5281422003
2818.,187.8373435412,2818.,0.8126564588
2819.,188.3755484835,2819.,16.4944515165
2820.,188.7809708034,2820.,16.0890291966
2821.,188.6032938458,2821.,14.4067061542
2822.,188.3832721013,2822.,12.2467278987
2823.,188.070654375,2823.,10.6993456250
2824.,188.4702240141,2824.,11.2297759859
2825.,188.6955462185,2825.,11.0044537815
2826.,188.7059020589,2826.,10.9940979411
2827.,188.2935201250,2827.,5.526479875
2828.,187.6645065573,2828.,6.1554934427
2829.,186.7265541688,2829.,7.0934458312
2830.,185.9377127455,2830.,-17.2077127455
2831.,184.7942877528,2831.,-16.0642877528
2832.,184.1068182745,2832.,-6.5368182745
2833.,183.8082158146,2833.,1.5717841854
2834.,183.517375705,2834.,1.8626242950
2835.,182.6614457859,2835.,-8.8514457859
2836.,181.4727903237,2836.,-7.6627903237
2837.,180.1422317606,2837.,-3.1422317606
2838.,178.5764268726,2838.,-1.5764268726
2839.,176.8532784434,2839.,0.1467215566
2840.,175.5523318761,2840.,-2.2323318761
2841.,174.0171514644,2841.,8.4928485356
2842.,172.4206126979,2842.,-1.2406126979
2843.,171.3190296496,2843.,-0.1390296496
2844.,170.3196287572,2844.,0.8603712428
2845.,169.7560524587,2845.,1.6439475413
2846.,169.3796790414,2846.,6.6503209586
2847.,168.8963267571,2847.,2.5636732429
2848.,168.3446710005,2848.,3.1153289995
2849.,167.7416933566,2849.,-9.0216933566
2850.,167.6520111441,2850.,-15.0520111441
2851.,167.7718399058,2851.,-15.1718399058
2852.,167.7841124374,2852.,-10.5941124374
2853.,167.2516310675,2853.,-10.0616310675
2854.,166.5698840291,2854.,-4.5698840291
2855.,165.9805938979,2855.,1.9294061021
2856.,164.5268461347,2856.,14.9931538653
2857.,162.9311619742,2857.,16.5888380258
2858.,161.4905116764,2858.,-12.6905116764
2859.,160.0477521575,2859.,-11.2477521575
2860.,159.0013230198,2860.,0.4286769802
2861.,157.3374819362,2861.,11.3425180638
2862.,155.8392946613,2862.,15.8907053387
2863.,154.4167736529,2863.,17.3132263471
2864.,152.9408437337,2864.,21.7391562663
2865.,151.4401293347,2865.,5.7498706653
2866.,149.8404235656,2866.,6.9695764344
2867.,148.4928976874,2867.,4.6271023126
2868.,146.7178984801,2868.,-2.5678984801
2869.,144.8901900383,2869.,-0.7401900383
2870.,143.0727264491,2870.,1.0772735509
2871.,141.2850284265,2871.,-3.5050284265
2872.,139.6547131305,2872.,-0.2747131305
2873.,138.0715701375,2873.,1.3084298625
2874.,136.3554528981,2874.,3.0245471019
2875.,134.2986824164,2875.,-12.6186824164
2876.,131.9505694353,2876.,-20.6705694353
2877.,128.4691644205,2877.,-17.1891644205
2878.,125.4194269406,2878.,-4.1294269406
2879.,123.8320870235,2879.,1.2879129765
2880.,122.5348132461,2880.,-1.2448132461
2881.,121.5417350336,2881.,1.0982649664
2882.,121.0473750255,2882.,1.5926249745
2883.,120.9362873451,2883.,1.7037126549
2884.,120.3787315681,2884.,9.2912684319
2885.,119.7515218918,2885.,-3.8215218918
2886.,119.4098924098,2886.,4.3701075902
2887.,119.3692190084,2887.,-3.4392190084
2888.,119.5145362296,2888.,-5.3845362296
2889.,119.7803567465,2889.,-5.6503567465
2890.,120.4226938322,2890.,-6.8326938322
2891.,120.8377612177,2891.,-9.0577612177
2892.,121.2510962876,2892.,-9.4710962876
2893.,121.3583580602,2893.,-6.4383580602
2894.,121.2355156402,2894.,-4.7555156402
2895.,121.1321561077,2895.,-4.6521561077
2896.,121.0967566649,2896.,-4.6167566649
2897.,120.9208244807,2897.,-3.3508244807
2898.,120.8181600942,2898.,-7.4781600942
2899.,120.7063188294,2899.,-0.6863188294
2900.,120.6456678520,2900.,0.234332148
2901.,120.0599642121,2901.,5.6300357879
2902.,119.1367063807,2902.,50.3632936193
2903.,118.0940723459,2903.,51.4059276541
2904.,117.2538213776,2904.,8.8561786224
2905.,116.4676527215,2905.,6.9723472785
2906.,115.5454010283,2906.,6.8245989717
2907.,114.6589492401,2907.,7.7110507599
2908.,113.7163115812,2908.,1.8636884188
2909.,112.3258175723,2909.,-10.6958175723
2910.,111.1669118213,2910.,-9.5369118213
2911.,109.6783315590,2911.,-8.0483315590
2912.,108.4628073116,2912.,-6.2928073116
2913.,107.0616140796,2913.,-4.8916140796
2914.,105.633876645,2914.,-3.463876645
2915.,104.2061559718,2915.,-7.4661559718
2916.,102.9228494417,2916.,-13.6928494417
2917.,101.7972400281,2917.,-12.5672400281
2918.,100.6464255136,2918.,-3.5264255136
2919.,99.5025323337,2919.,-2.3825323337
2920.,98.3519794333,2920.,-1.2319794333
2921.,97.092862579,2921.,-1.392862579
2922.,95.8514460124,2922.,-1.3914460124
2923.,94.6680996172,2923.,-1.0580996172
2924.,93.366519287,2924.,1.0934807130
2925.,92.2988951052,2925.,1.3111048948
2926.,91.4599223085,2926.,1.6000776915
2927.,90.8388706426,2927.,-0.1988706426
2928.,91.6952164262,2928.,-1.6152164262
2929.,92.8331982604,2929.,-3.1531982604
2930.,92.9482024508,2930.,-3.2682024508
2931.,93.1171519174,2931.,-4.4871519174
2932.,93.2953953657,2932.,-6.6453953657
2933.,93.6248075834,2933.,-6.9748075834
2934.,93.9886160502,2934.,7.6713839498
2935.,94.0025932637,2935.,9.1474067363
2936.,94.0405415751,2936.,8.4694584249
2937.,94.0074509049,2937.,8.5025490951
2938.,94.1313524655,2938.,8.3786475345
2939.,94.1987847969,2939.,8.1112152031
2940.,94.1507769145,2940.,8.8192230855
2941.,93.9635364334,2941.,3.8264635666
2942.,93.6606373870,2942.,-4.2006373870
2943.,93.4098063376,2943.,-5.2198063376
2944.,93.4172368570,2944.,-3.9572368570
2945.,93.0109159890,2945.,-2.5209159890
2946.,92.6502736189,2946.,1.5797263811
2947.,92.4987213753,2947.,1.7312786247
2948.,92.4700638746,2948.,1.7599361254
2949.,92.5171838547,2949.,2.2928161453
2950.,92.5615361616,2950.,2.2484638384
2951.,92.6666916578,2951.,-3.0766916578
2952.,92.8507060183,2952.,-3.9507060183
2953.,93.0644555936,2953.,-3.4744555936
2954.,93.4932129833,2954.,-1.3032129833
2955.,93.9598849351,2955.,-1.7698849351
2956.,94.4838048427,2956.,-2.2938048427
2957.,95.4393499286,2957.,0.0606500714
2958.,96.2762993499,2958.,-0.7762993499
2959.,96.9914815738,2959.,-5.1414815738
2960.,97.9132865977,2960.,-6.0632865977
2961.,98.8992280686,2961.,-7.0492280686
2962.,99.9051294480,2962.,-4.4051294480
2963.,100.9469716188,2963.,-8.8569716188
2964.,101.9845312465,2964.,-6.4845312465
2965.,103.2245874199,2965.,-1.3045874199
2966.,104.4906059027,2966.,-0.4706059027
2967.,105.5972316474,2967.,-3.6772316474
2968.,106.5246035018,2968.,-6.0546035018
2969.,107.2948035063,2969.,-6.8248035063
2970.,108.1544492514,2970.,9.6255507486
2971.,108.767433917,2971.,12.6525660830
2972.,109.5604591270,2972.,8.219540873
2973.,110.2599411085,2973.,6.0500588915
2974.,110.9187191103,2974.,5.3912808897
2975.,111.4783358626,2975.,9.4716641374
2976.,111.8097922943,2976.,10.2902077057
2977.,111.8691666855,2977.,10.8908333145
2978.,111.6465235906,2978.,11.1134764094
2979.,111.446858366,2979.,5.8231416340
2980.,111.129759904,2980.,5.9502400960
2981.,110.82544565,2981.,5.4645543500
2982.,110.343160887,2982.,-10.573160887
2983.,110.0247828943,2983.,-11.1547828943
2984.,109.7260778274,2984.,-9.9560778274
2985.,109.3711454393,2985.,-2.6811454393
2986.,108.8396076921,2986.,-1.6196076921
2987.,107.7515878049,2987.,-0.5315878049
2988.,106.6884574962,2988.,0.5315425038
2989.,105.4717101180,2989.,3.218289882
2990.,104.2652984213,2990.,-1.8452984213
2991.,103.1861482706,2991.,-0.7661482706
2992.,102.3196967089,2992.,0.1003032911
2993.,101.3265876917,2993.,-3.1565876917
2994.,100.2072085438,2994.,-1.3272085438
2995.,98.8798505062,2995.,-5.6698505062
2996.,98.0564259666,2996.,0.8235740334
2997.,97.4388606763,2997.,-4.2288606763
2998.,96.805048359,2998.,-3.955048359
2999.,96.1681369906,2999.,-5.7281369906
3000.,95.4208253868,3000.,-4.9808253868
3001.,94.9029343813,3001.,-0.1629343813
3002.,94.4331187569,3002.,0.8368812431
3003.,93.7655435004,3003.,6.8544564996
3004.,93.2035973635,3004.,3.9064026365
3005.,92.7202183515,3005.,7.7997816485
3006.,92.9896611475,3006.,4.1203388525
3007.,93.3449249134,3007.,6.7350750866
3008.,93.0538639607,3008.,1.7661360393
3009.,92.7952941176,3009.,-2.2652941176
3010.,92.6822217944,3010.,-8.9222217944
3011.,93.0130388004,3011.,-9.2530388004
3012.,93.4101343179,3012.,4.6798656821
3013.,93.8376475118,3013.,4.2523524882
3014.,94.3261881356,3014.,2.6438118644
3015.,95.0975073048,3015.,1.8724926952
3016.,95.7030680197,3016.,1.2669319803
3017.,96.1681850099,3017.,-6.2281850099
3018.,96.6688056355,3018.,-7.0788056355
3019.,97.1711776031,3019.,-7.5811776031
3020.,97.6941067748,3020.,-3.4941067748
3021.,98.0346594487,3021.,-3.8346594487
3022.,98.5184060794,3022.,-5.8084060794
3023.,98.8167106843,3023.,-7.4067106843
3024.,99.0626537407,3024.,-7.6526537407
3025.,99.1875032277,3025.,-2.0675032277
3026.,99.2139477678,3026.,-2.0939477678
3027.,99.3298563954,3027.,1.5601436046
3028.,99.4366785205,3028.,15.1033214795
3029.,99.694988788,3029.,19.4750112120
3030.,99.9104401006,3030.,19.2595598994
3031.,100.2702790550,3031.,-1.1702790550
3032.,100.4507193821,3032.,-1.3507193821
3033.,100.7065727423,3033.,6.7134272577
3034.,100.7326240685,3034.,6.6873759315
3035.,100.6007085098,3035.,4.4992914902
3036.,100.1155638859,3036.,-1.5655638859
3037.,99.5283118530,3037.,-0.9783118530
3038.,99.3431624725,3038.,0.0968375275
3039.,99.5343552515,3039.,-0.0943552515
3040.,99.6344775646,3040.,-6.6644775646
3041.,99.6274715169,3041.,-6.6574715169
3042.,99.5739162835,3042.,-1.2039162835
3043.,99.3024664205,3043.,-0.9324664205
3044.,98.9233731228,3044.,-4.4233731228
3045.,98.3273297243,3045.,-4.0973297243
3046.,97.8049305760,3046.,-3.8549305760
3047.,97.1818818093,3047.,-3.2318818093
3048.,96.4732872772,3048.,-2.7132872772
3049.,95.6836625971,3049.,-1.9236625971
3050.,94.8101483612,3050.,-1.0501483612
3051.,94.1281818388,3051.,1.1618181612
3052.,93.4241063218,3052.,1.8658936782
3053.,92.8287517271,3053.,2.5012482729
3054.,92.6858411289,3054.,2.6441588711
3055.,92.7791918277,3055.,0.2708081723
3056.,92.8983147976,3056.,-1.9583147976
3057.,92.4634057397,3057.,0.5865942603
3058.,92.0799304627,3058.,1.0300695373
3059.,92.0001261637,3059.,3.3298738363
3060.,92.0250535686,3060.,3.3449464314
3061.,92.0811273188,3061.,6.6788726812
3062.,92.1622351582,3062.,7.9377648418
3063.,92.2740850302,3063.,7.8259149698
3064.,92.4405531269,3064.,-5.7205531269
3065.,92.6389970328,3065.,-5.9189970328
3066.,92.6621012933,3066.,-4.1321012933
3067.,92.680197513,3067.,-4.150197513
3068.,92.8679261138,3068.,-6.3879261138
3069.,93.0862760198,3069.,-6.6062760198
3070.,93.3001098553,3070.,-2.3401098553
3071.,93.5707891458,3071.,-2.4707891458
3072.,93.7993150468,3072.,-0.5693150468
3073.,93.9945027067,3073.,-0.5445027067
3074.,94.1797857256,3074.,-0.7297857256
3075.,94.2871992571,3075.,0.5528007429
3076.,94.4071206596,3076.,-1.2971206596
3077.,94.5223069605,3077.,-1.1723069605
3078.,94.6173999411,3078.,-1.2673999411
3079.,94.4780726630,3079.,-1.1280726630
3080.,94.3676452468,3080.,-0.7376452468
3081.,94.2829665451,3081.,3.1770334549
3082.,94.1301411130,3082.,5.519858887
3083.,94.0332684772,3083.,5.6167315228
3084.,93.9375383361,3084.,6.3624616639
3085.,93.9139484473,3085.,6.3860515527
3086.,93.9051548166,3086.,6.3948451834
3087.,93.9179220367,3087.,1.0020779633
3088.,94.2226256540,3088.,0.517374346
3089.,94.3028868151,3089.,0.4371131849
3090.,94.314969082,3090.,0.4250309180
3091.,94.0355131487,3091.,0.6544868513
3092.,94.0234829781,3092.,0.6665170219
3093.,93.8008509819,3093.,0.8891490181
3094.,93.4945613717,3094.,1.0454386283
3095.,93.1573446737,3095.,-2.1573446737
3096.,92.9447885569,3096.,-4.9847885569
3097.,92.7264302702,3097.,-4.7664302702
3098.,92.5668554214,3098.,-4.6068554214
3099.,92.2372144329,3099.,-5.3372144329
3100.,92.4027087816,3100.,-3.9927087816
3101.,92.4634369974,3101.,-5.5634369974
3102.,92.4417425083,3102.,-4.8117425083
3103.,92.3927685791,3103.,-4.7627685791
3104.,92.3500824481,3104.,3.4399175519
3105.,92.2683501325,3105.,3.5216498675
3106.,92.1623076400,3106.,0.96769236
3107.,92.1141067748,3107.,1.0158932252
3108.,92.1333217060,3108.,0.996678294
3109.,92.099481302,3109.,1.0505186980
3110.,92.0593759768,3110.,1.0906240232
3111.,92.1181557906,3111.,1.0318442094
3112.,92.2140712134,3112.,4.7859287866
3113.,92.2630709642,3113.,-2.4730709642
3114.,92.3594203719,3114.,6.7905796281
3115.,92.5528936103,3115.,-4.1528936103
3116.,92.7036682598,3116.,4.3663317402
3117.,92.8151647829,3117.,-4.0651647829
3118.,92.9131232870,3118.,1.846876713
3119.,92.9733085687,3119.,1.7866914313
3120.,92.8655752112,3120.,1.8944247888
3121.,92.6385653129,3121.,1.6614346871
3122.,92.3653958187,3122.,1.9346041813
3123.,92.0366531518,3123.,2.2633468482
3124.,91.6539998641,3124.,9.3660001359
3125.,91.1732868242,3125.,-7.2332868242
3126.,90.6869555369,3126.,-3.2369555369
3127.,90.1075075313,3127.,-2.6575075313
3128.,89.4684531926,3128.,-2.0184531926
3129.,88.8165104532,3129.,-2.8165104532
3130.,88.3591546807,3130.,-2.3591546807
3131.,87.9405560715,3131.,-2.0905560715
3132.,87.5130924823,3132.,-0.4830924823
3133.,87.0688776643,3133.,-0.0388776643
3134.,86.5507094158,3134.,2.9192905842
3135.,82.8854633174,3135.,8.6745366826
3136.,79.4371589390,3136.,10.142841061
3137.,76.9744055358,3137.,12.6055944642
3138.,75.2855122426,3138.,10.9944877574
3139.,74.0243772226,3139.,9.9356227774
3140.,74.1915359351,3140.,5.3484640649
3141.,74.7317418288,3141.,4.8082581712
3142.,75.6810353575,3142.,3.7989646425
3143.,77.1141244422,3143.,1.5058755578
3144.,79.0515984507,3144.,-0.4315984507
3145.,81.3081646243,3145.,2.1518353757
3146.,83.8679385717,3146.,-0.4079385717
3147.,86.6960082901,3147.,-6.0760082901
3148.,90.1032378989,3148.,-9.4832378989
3149.,93.6894149358,3149.,-13.0694149358
3150.,97.5602491563,3150.,-16.5102491563
3151.,101.0866604000,3151.,-20.0366604000
3152.,104.8190618134,3152.,-23.7690618134
3153.,108.7031717593,3153.,-26.4631717593
3154.,112.5777940610,3154.,-31.3277940610
3155.,116.91103196,3155.,-34.67103196
3156.,120.8625364108,3156.,-39.6125364108
3157.,125.1367208770,3157.,-46.4167208770
3158.,129.3388874040,3158.,-50.6188874040
3159.,133.4525513602,3159.,-52.4625513602
3160.,137.1992239915,3160.,62.0507760085
3161.,140.9828655236,3161.,74.9571344764
3162.,144.8374531699,3162.,61.5125468301
3163.,148.5938120909,3163.,57.7561879091
3164.,151.8570943849,3164.,53.9329056151
3165.,154.9537246597,3165.,30.2062753403
3166.,158.0317792022,3166.,18.4682207978
3167.,160.8893010034,3167.,24.2706989966
3168.,163.5067412625,3168.,9.8432587375
3169.,165.7616260844,3169.,7.3583739156
3170.,167.7577301864,3170.,5.3622698136
3171.,169.628945616,3171.,3.4210543840
3172.,171.2289963533,3172.,1.8210036467
3173.,172.2066123808,3173.,-11.0366123808
3174.,172.9117001518,3174.,-11.7417001518
3175.,173.3830750413,3175.,-8.5730750413
3176.,173.9206709099,3176.,-9.1106709099
3177.,173.7043228612,3177.,-8.8943228612
3178.,173.1207581146,3178.,-10.4407581146
3179.,172.1894649935,3179.,-6.6894649935
3180.,171.1067331083,3180.,-22.1767331083
3181.,169.5749919590,3181.,-8.3449919590
3182.,167.5387850234,3182.,-18.6087850234
3183.,164.7949684025,3183.,-14.9649684025
3184.,161.4615069424,3184.,-11.6315069424
3185.,157.6253009128,3185.,5.0946990872
3186.,156.9230831955,3186.,5.7969168045
3187.,156.9604561825,3187.,-0.6204561825
3188.,157.2615180412,3188.,-0.9215180412
3189.,157.7809773721,3189.,8.7990226279
3190.,158.4774216857,3190.,8.1025783143
3191.,158.7218226913,3191.,-1.4618226913
3192.,158.7948571882,3192.,-1.5348571882
3193.,159.2119529321,3193.,-1.9519529321
3194.,159.1589481075,3194.,1.0510518925
3195.,158.5120394573,3195.,1.5579605427
3196.,158.1054329656,3196.,1.9645670344
3197.,158.4352157467,3197.,1.6347842533
